"","tsid","Agg_Level_1","Agg_Level_2","lngth","ADI","CV2","pz","Type","Min","Low25","Mean","Median","Up25","Max"
"1607",1607,"HOUSEHOLD_2_357","X",1913,1.61707523245985,0.694762248003514,0.381599581808677,"Lumpy",0,0,1.56194458964976,1,2,19
"1608",1608,"HOUSEHOLD_2_358","X",1070,1.76276771004942,0.351436233694747,0.432710280373832,"Intermittent",0,0,0.927102803738318,1,1,7
"1609",1609,"HOUSEHOLD_2_359","X",700,1.22591943957968,0.349760775302763,0.184285714285714,"Smooth",0,1,2.82428571428571,2,4,12
"1610",1610,"HOUSEHOLD_2_360","X",853,1.3632,0.41321199514804,0.267291910902696,"Intermittent",0,0,1.8253223915592,1,3,9
"1611",1611,"HOUSEHOLD_2_361","X",1165,1.1592039800995,0.391901763758685,0.137339055793991,"Smooth",0,1,3.03090128755365,3,4,14
"1612",1612,"HOUSEHOLD_2_362","X",1913,1.34528832630098,0.319967902423897,0.256664924202823,"Intermittent",0,0,1.51698902247778,1,2,12
"1613",1613,"HOUSEHOLD_2_363","X",1913,1.25855263157895,0.433321378743647,0.205436487192891,"Smooth",0,1,2.30946157867224,2,3,13
"1614",1614,"HOUSEHOLD_2_364","X",1192,1.73760932944606,0.434376745641552,0.424496644295302,"Intermittent",0,0,1.47651006711409,1,2,11
"1615",1615,"HOUSEHOLD_2_365","X",769,1.70509977827051,0.472575385779505,0.413524057217165,"Intermittent",0,0,1.24317295188557,1,2,10
"1616",1616,"HOUSEHOLD_2_366","X",1913,1.00419947506562,0.210964633614965,0.00418191322530057,"Smooth",0,9,12.9874542603241,12,17,45
"1617",1617,"HOUSEHOLD_2_367","X",1913,1.14963942307692,0.372095442350174,0.13016204913748,"Smooth",0,1,2.39989545216937,2,3,13
"1618",1618,"HOUSEHOLD_2_368","X",1913,1.05052169137836,0.301843148240124,0.0480920020909566,"Smooth",0,3,5.95138525875588,6,8,25
"1619",1619,"HOUSEHOLD_2_369","X",1913,1.06811836962591,0.240241566804022,0.0637741766858338,"Smooth",0,4,6.02300052273915,6,8,21
"1620",1620,"HOUSEHOLD_2_370","X",1913,1.60621326616289,0.396861025042687,0.377417668583377,"Intermittent",0,0,2.54364871928907,2,4,17
"1621",1621,"HOUSEHOLD_2_371","X",1913,1.00525486074619,0.331480497242809,0.00522739153162572,"Smooth",0,7,11.9665446941976,11,15,50
"1622",1622,"HOUSEHOLD_2_372","X",832,1.51272727272727,0.504458931831947,0.338942307692308,"Lumpy",0,0,2.05649038461538,1,3,14
"1623",1623,"HOUSEHOLD_2_373","X",1913,1.27533333333333,0.421511766398204,0.215891270256142,"Smooth",0,1,3.04704652378463,3,5,18
"1624",1624,"HOUSEHOLD_2_374","X",1409,1.16446280991736,0.293595506538767,0.141234918381831,"Smooth",0,3,5.68559261887864,5,8,22
"1625",1625,"HOUSEHOLD_2_375","X",1913,1.2568988173456,0.289582076322938,0.204391008886566,"Smooth",0,1,4.04652378463147,4,6,19
"1626",1626,"HOUSEHOLD_2_376","X",1913,1.03967391304348,0.33695341584217,0.0381599581808677,"Smooth",0,2,4.4762153685311,4,6,17
"1627",1627,"HOUSEHOLD_2_377","X",1907,1.147412755716,0.409440646957025,0.128474042999476,"Smooth",0,1,2.68641845831148,2,4,19
"1628",1628,"HOUSEHOLD_2_378","X",1913,1.2061790668348,0.393882684066328,0.170935703084161,"Smooth",0,1,2.18923157344485,2,3,13
"1629",1629,"HOUSEHOLD_2_379","X",1913,1.4311377245509,0.488390421864532,0.301620491374804,"Intermittent",0,0,2.21955044432828,2,3,17
"1630",1630,"HOUSEHOLD_2_380","X",1913,1.17868145409735,0.343331590184333,0.151594354417146,"Smooth",0,2,4.45635128071093,4,6,23
"1631",1631,"HOUSEHOLD_2_381","X",881,1.60583941605839,0.289997258603389,0.377979568671964,"Intermittent",0,0,1.03064699205448,1,2,6
"1632",1632,"HOUSEHOLD_2_382","X",654,1.17414721723519,0.229932716726759,0.148318042813456,"Smooth",0,3,5.68501529051988,6,8,20
"1633",1633,"HOUSEHOLD_2_383","X",1913,1.0747191011236,0.354285670443732,0.0695243073706221,"Smooth",0,2,3.96968112911657,4,6,16
"1634",1634,"HOUSEHOLD_2_384","X",1913,1.72032374100719,0.363923589501706,0.41871406168322,"Intermittent",0,0,3.80083638264506,2,7,33
"1635",1635,"HOUSEHOLD_2_385","X",1900,1.33239831697055,0.338089120191942,0.249473684210526,"Smooth",0,1,2.53263157894737,2,4,13
"1636",1636,"HOUSEHOLD_2_386","X",1200,1.11008325624422,0.411746117248069,0.0991666666666667,"Smooth",0,2,3.27166666666667,3,5,15
"1637",1637,"HOUSEHOLD_2_387","X",1171,1.41304347826087,0.606858145144086,0.292912040990606,"Lumpy",0,0,2.05721605465414,1,3,23
"1638",1638,"HOUSEHOLD_2_388","X",1913,1.14413875598086,0.25821746798792,0.12598013591218,"Smooth",0,3,4.81913225300575,5,7,18
"1639",1639,"HOUSEHOLD_2_389","X",633,1.00316957210777,0.223132544034634,0.00315955766192733,"Smooth",0,14,20.9099526066351,19,26,95
"1640",1640,"HOUSEHOLD_2_390","X",1913,1.06931246506428,0.379594049568196,0.0648196549921589,"Smooth",0,2,3.3575535807632,3,5,15
"1641",1641,"HOUSEHOLD_2_391","X",1913,1.11350407450524,0.348700949982039,0.101934134866702,"Smooth",0,1,2.57030841610037,2,4,12
"1642",1642,"HOUSEHOLD_2_392","X",1723,2.62252663622527,0.256114677003017,0.618688334300638,"Intermittent",0,0,0.519442832269298,0,1,5
"1643",1643,"HOUSEHOLD_2_393","X",1910,1.84429400386847,0.366242106299202,0.458638743455497,"Intermittent",0,0,0.918324607329843,1,1,8
"1644",1644,"HOUSEHOLD_2_394","X",1913,1.51464766429137,0.30992072334389,0.339780449555672,"Intermittent",0,0,2.27757449032933,2,4,15
"1645",1645,"HOUSEHOLD_2_395","X",1913,1.01593202336697,0.40063874032056,0.0156821745948772,"Smooth",0,4,7.02300052273915,6,9,40
"1646",1646,"HOUSEHOLD_2_396","X",832,1.80477223427332,0.340288515930255,0.445913461538462,"Intermittent",0,0,1.07211538461538,1,2,8
"1647",1647,"HOUSEHOLD_2_397","X",1137,1.8562091503268,0.308388768987031,0.461741424802111,"Intermittent",0,0,0.893579595426561,1,1,8
"1648",1648,"HOUSEHOLD_2_398","X",1913,1.29344151453685,0.358095834974647,0.226868792472556,"Smooth",0,1,1.8212232096184,2,3,9
"1649",1649,"HOUSEHOLD_2_399","X",717,1.06222222222222,0.502509399103078,0.0585774058577406,"Erratic",0,2,3.98047419804742,3,5,20
"1650",1650,"HOUSEHOLD_2_400","X",936,1.06002265005663,0.322457440082491,0.0566239316239316,"Smooth",0,2,3.5715811965812,3,5,14
"1651",1651,"HOUSEHOLD_2_401","X",1888,1.62618432385874,0.377434870288719,0.385063559322034,"Intermittent",0,0,3.85275423728814,3,6.25,26
"1652",1652,"HOUSEHOLD_2_402","X",821,1.16619318181818,0.310790691583039,0.142509135200974,"Smooth",0,2,3.72594397076736,4,5,14
"1653",1653,"HOUSEHOLD_2_403","X",1900,1.07284020327499,0.282152082432426,0.0678947368421053,"Smooth",0,3,4.92157894736842,5,7,19
"1654",1654,"HOUSEHOLD_2_404","X",700,1.01010101010101,0.244795058097709,0.01,"Smooth",0,3,5.23857142857143,5,7,16
"1655",1655,"HOUSEHOLD_2_405","X",1595,1.85249709639954,0.408306199180593,0.460188087774295,"Intermittent",0,0,2.75047021943574,1,5,24
"1656",1656,"HOUSEHOLD_2_406","X",1913,1.16788766788767,0.340467230452046,0.143753267119707,"Smooth",0,1,2.50914793518035,2,4,13
"1657",1657,"HOUSEHOLD_2_407","X",1913,1.23180940115905,0.32562147809482,0.188186095138526,"Smooth",0,1,1.8044955567172,2,3,7
"1658",1658,"HOUSEHOLD_2_408","X",1901,1.0819578827547,0.307154330684008,0.0757496054708048,"Smooth",0,3,4.84324039978958,4,7,21
"1659",1659,"HOUSEHOLD_2_409","X",1838,1.00933552992861,0.170799786088494,0.00924918389553863,"Smooth",0,7,10.5642002176279,10,13,28
"1660",1660,"HOUSEHOLD_2_410","X",1913,1.01003167898627,0.233644340697056,0.00993204391008887,"Smooth",0,4,6.59644537375849,6,8,23
"1661",1661,"HOUSEHOLD_2_411","X",1873,1.04403567447046,0.285883603799083,0.0421783235451148,"Smooth",0,3,4.96583021890016,5,7,18
"1662",1662,"HOUSEHOLD_2_412","X",1912,2.55273698264352,0.312529697542423,0.60826359832636,"Intermittent",0,0,0.574267782426778,0,1,8
"1663",1663,"HOUSEHOLD_2_413","X",629,1.0625,0.305554377575682,0.0588235294117647,"Smooth",0,2,3.4483306836248,3,5,13
"1664",1664,"HOUSEHOLD_2_414","X",1093,1.87157534246575,0.437648954450162,0.465690759377859,"Intermittent",0,0,2.05855443732845,1,4,18
"1665",1665,"HOUSEHOLD_2_415","X",1857,1.63005272407733,0.433294086527586,0.387183629509962,"Intermittent",0,0,1.12924071082391,1,2,15
"1666",1666,"HOUSEHOLD_2_416","X",1909,1.51028481012658,0.384519291213306,0.337873232058669,"Intermittent",0,0,4.25405971712939,3,7,35
"1667",1667,"HOUSEHOLD_2_417","X",1913,1.10834298957126,0.340246397231945,0.0977522216414009,"Smooth",0,1,2.70151594354417,2,4,11
"1668",1668,"HOUSEHOLD_2_418","X",482,1.05482456140351,0.332887864456848,0.0539419087136929,"Smooth",0,2,3.35684647302905,3,5,13
"1669",1669,"HOUSEHOLD_2_419","X",822,1.79257641921397,0.329324389380707,0.442822384428224,"Intermittent",0,0,1.18491484184915,1,2,7
"1670",1670,"HOUSEHOLD_2_420","X",1844,2.02860286028603,0.356700674412478,0.50704989154013,"Intermittent",0,0,1.54284164859002,0,3,12
"1671",1671,"HOUSEHOLD_2_421","X",1913,1.00578338590957,0.182497771911388,0.00575013068478829,"Smooth",0,9,12.7752221641401,12,16,37
"1672",1672,"HOUSEHOLD_2_422","X",1913,1.44268476621418,0.353040331388619,0.30684788290643,"Intermittent",0,0,1.33350757971772,1,2,8
"1673",1673,"HOUSEHOLD_2_423","X",1913,1.22549647661755,0.284825928400312,0.184004181913225,"Smooth",0,2,5.90695243073706,6,9,28
"1674",1674,"HOUSEHOLD_2_424","X",1913,1.11805961426067,0.338062100162572,0.10559330893884,"Smooth",0,1,2.6006272869838,2,4,11
"1675",1675,"HOUSEHOLD_2_425","X",1913,1.31658637302134,0.358932206952531,0.240460010454783,"Smooth",0,1,1.66231050705698,1,2,8
"1676",1676,"HOUSEHOLD_2_426","X",1852,1.07611853573504,0.303511728776807,0.0707343412526998,"Smooth",0,2,4.40280777537797,4,6,24
"1677",1677,"HOUSEHOLD_2_427","X",1913,1.00578338590957,0.209391969029106,0.00575013068478829,"Smooth",0,7,10.3335075797177,10,13,29
"1678",1678,"HOUSEHOLD_2_428","X",1912,1.85811467444121,0.320545458015603,0.461820083682008,"Intermittent",0,0,0.843096234309623,1,1,7
"1679",1679,"HOUSEHOLD_2_429","X",1912,1.96402877697842,0.276569264632537,0.491108786610879,"Intermittent",0,0,0.834205020920502,1,1,5
"1680",1680,"HOUSEHOLD_2_430","X",1260,1.37704918032787,0.62997189334711,0.273809523809524,"Lumpy",0,0,1.88333333333333,1,3,20
"1681",1681,"HOUSEHOLD_2_431","X",1913,1.16362530413625,0.396511923330659,0.140616832200732,"Smooth",0,1,2.90486147412441,3,4,25
"1682",1682,"HOUSEHOLD_2_432","X",821,1.52037037037037,0.349508766538861,0.342265529841657,"Intermittent",0,0,1.87576126674787,1,3,9
"1683",1683,"HOUSEHOLD_2_433","X",1913,1.54149879129734,0.37699827743456,0.351280710925248,"Intermittent",0,0,1.80188186095139,1,3,11
"1684",1684,"HOUSEHOLD_2_434","X",1913,1.08816837315131,0.492414334557418,0.0810245687401986,"Smooth",0,2,4.66492420282279,4,7,21
"1685",1685,"HOUSEHOLD_2_435","X",1913,1.20175989943432,0.394119218152508,0.168322007318348,"Smooth",0,1,1.96288552012546,2,3,13
"1686",1686,"HOUSEHOLD_2_436","X",1585,1.21008403361345,0.473763791328441,0.174132492113565,"Smooth",0,1,2.30914826498423,2,3,15
"1687",1687,"HOUSEHOLD_2_437","X",1913,1.0047268907563,0.244647617520594,0.00470465237846315,"Smooth",0,5,8.38473601672765,8,11,29
"1688",1688,"HOUSEHOLD_2_438","X",1913,1.05167674546454,0.237264480097472,0.0491374803972818,"Smooth",0,4,5.91217982226869,6,8,18
"1689",1689,"HOUSEHOLD_2_439","X",1913,1.74543795620438,0.324159836647468,0.427077888133821,"Intermittent",0,0,5.06063774176686,3,9,26
"1690",1690,"HOUSEHOLD_2_440","X",1913,1.00314630309386,0.41236361443974,0.00313643491897543,"Smooth",0,8,14.4830109775222,12,20,87
"1691",1691,"HOUSEHOLD_2_441","X",1913,1.57578253706755,0.300078556868962,0.365394668060638,"Intermittent",0,0,1.07475169890225,1,2,7
"1692",1692,"HOUSEHOLD_2_442","X",1913,1.01431601272534,0.328804236959892,0.0141139571353894,"Smooth",0,5,8.50653423941453,8,12,29
"1693",1693,"HOUSEHOLD_2_443","X",1913,1.07170868347339,0.386217206349958,0.0669106116048092,"Smooth",0,2,3.41557762676424,3,5,16
"1694",1694,"HOUSEHOLD_2_444","X",1913,1.21924792861695,0.341455761529772,0.179822268687925,"Smooth",0,1,3.22843700993204,3,5,15
"1695",1695,"HOUSEHOLD_2_445","X",1913,1.54274193548387,0.363392153669499,0.351803450078411,"Intermittent",0,0,1.38421327757449,1,2,10
"1696",1696,"HOUSEHOLD_2_446","X",1913,2.36926889714994,0.428637793122924,0.578149503397804,"Intermittent",0,0,0.650810245687402,0,1,9
"1697",1697,"HOUSEHOLD_2_447","X",1913,1.01003167898627,0.346506546089796,0.00993204391008887,"Smooth",0,5,8.64140094093048,8,11,42
"1698",1698,"HOUSEHOLD_2_448","X",674,1.56018518518519,1.27004399999776,0.359050445103858,"Lumpy",0,0,1.43175074183976,1,2,21
"1699",1699,"HOUSEHOLD_2_449","X",1845,1.96695095948827,0.312720642549459,0.49159891598916,"Intermittent",0,0,4.47913279132791,1,9,37
"1700",1700,"HOUSEHOLD_2_450","X",1913,1.11285631180919,0.251369606287421,0.101411395713539,"Smooth",0,3,4.62310507056979,4,7,15
"1701",1701,"HOUSEHOLD_2_451","X",1241,1.02308326463314,0.269254463205079,0.0225624496373892,"Smooth",0,3,5.11361804995971,5,7,19
"1702",1702,"HOUSEHOLD_2_452","X",1913,1.31477663230241,0.466439147345221,0.239414532148458,"Smooth",0,1,3.26084683742812,3,5,21
"1703",1703,"HOUSEHOLD_2_453","X",1913,1.05690607734807,0.216273475676198,0.0538421327757449,"Smooth",0,5,7.41035023523262,7,10,29
"1704",1704,"HOUSEHOLD_2_454","X",1222,1.16937799043062,0.423565732915402,0.144844517184943,"Smooth",0,1,2.95990180032733,3,4,14
"1705",1705,"HOUSEHOLD_2_455","X",1913,1.22879177377892,0.379611850592559,0.186617877679038,"Smooth",0,1,1.91217982226869,2,3,10
"1706",1706,"HOUSEHOLD_2_456","X",1913,2.1036866359447,0.281152700136589,0.546262415054888,"Intermittent",0,0,0.778881338212232,0,1,6
"1707",1707,"HOUSEHOLD_2_457","X",1913,1.20999367488931,0.252613907852495,0.173549398849974,"Smooth",0,2,3.84997386304234,4,6,14
"1708",1708,"HOUSEHOLD_2_458","X",1584,1.80410022779043,0.385039654920743,0.445707070707071,"Intermittent",0,0,0.972222222222222,1,1,8
"1709",1709,"HOUSEHOLD_2_459","X",819,1.32310177705977,0.331434381471723,0.244200244200244,"Smooth",0,1,1.76190476190476,1,3,8
"1710",1710,"HOUSEHOLD_2_460","X",1680,1.38531353135314,0.457282407647706,0.278571428571429,"Intermittent",0,0,1.49107142857143,1,2,15
"1711",1711,"HOUSEHOLD_2_461","X",1913,1.21152628245725,0.34389281996908,0.174594877156299,"Smooth",0,1,2.22477783585991,2,3,11
"1712",1712,"HOUSEHOLD_2_462","X",1913,1.37329504666188,0.383092059756225,0.271824359644537,"Intermittent",0,0,1.68374281233664,1,3,9
"1713",1713,"HOUSEHOLD_2_463","X",618,1.23847695390782,0.329814791823122,0.192556634304207,"Smooth",0,1,3.06310679611651,3,5,11
"1714",1714,"HOUSEHOLD_2_464","X",1913,1.49219968798752,0.369142977577782,0.329848405645583,"Intermittent",0,0,1.37689492943021,1,2,9
"1715",1715,"HOUSEHOLD_2_465","X",1913,1.01485411140584,0.268362059037117,0.014636696288552,"Smooth",0,5,7.94249869315212,7,10,32
"1716",1716,"HOUSEHOLD_2_466","X",1893,1.44835501147666,0.327113732211709,0.309561542525092,"Intermittent",0,0,2.45747490755415,2,4,14
"1717",1717,"HOUSEHOLD_2_467","X",1406,1.06920152091255,0.218314783864566,0.0647226173541963,"Smooth",0,4,7.01209103840683,7,9,23
"1718",1718,"HOUSEHOLD_2_468","X",1913,1.10005750431282,0.338512739611658,0.0909566126502875,"Smooth",0,2,3.65028750653424,3,5,16
"1719",1719,"HOUSEHOLD_2_469","X",617,1.07678883071553,0.302828587546789,0.0713128038897893,"Smooth",0,2,3.14262560777958,3,4,11
"1720",1720,"HOUSEHOLD_2_470","X",1913,1.00419947506562,0.18921025282082,0.00418191322530057,"Smooth",0,7,10.9571353894407,10,14,33
"1721",1721,"HOUSEHOLD_2_471","X",1913,1.15240963855422,0.373774931437633,0.132253005750131,"Smooth",0,1,3.48823836905384,3,5,17
"1722",1722,"HOUSEHOLD_2_472","X",1898,1.08086560364465,0.313404457922305,0.0748155953635406,"Smooth",0,3,4.86459430979979,4,7,19
"1723",1723,"HOUSEHOLD_2_473","X",1913,1.32479224376731,0.405312791814764,0.245164662833246,"Smooth",0,1,1.71981181390486,1,3,10
"1724",1724,"HOUSEHOLD_2_474","X",1912,1.54361873990307,0.362723086406029,0.352510460251046,"Intermittent",0,0,1.15219665271967,1,2,8
"1725",1725,"HOUSEHOLD_2_475","X",1547,1.34756097560976,0.420800869542816,0.257918552036199,"Intermittent",0,0,2.8093083387201,2,4,16
"1726",1726,"HOUSEHOLD_2_476","X",1491,1.42816091954023,0.525550165525918,0.299798792756539,"Lumpy",0,0,1.95439302481556,1,3,13
"1727",1727,"HOUSEHOLD_2_477","X",1085,1.50485436893204,0.523233434439901,0.335483870967742,"Lumpy",0,0,6.3926267281106,3,11,34
"1728",1728,"HOUSEHOLD_2_478","X",1398,1.35992217898833,0.360133497020866,0.264663805436338,"Intermittent",0,0,1.46494992846924,1,2,8
"1729",1729,"HOUSEHOLD_2_479","X",1783,1.50676818950931,0.69765142742373,0.337072349971957,"Lumpy",0,0,2.45148625911385,2,4,25
"1730",1730,"HOUSEHOLD_2_480","X",1913,1.29694915254237,0.328259418892985,0.228959749085206,"Smooth",0,1,2.68426555148981,2,4,12
"1731",1731,"HOUSEHOLD_2_481","X",1913,1.37923576063446,0.35266059628472,0.274960794563513,"Intermittent",0,0,1.54521693674856,1,2,9
"1732",1732,"HOUSEHOLD_2_482","X",1669,1.41201353637902,0.422259274220721,0.291791491911324,"Intermittent",0,0,1.95566207309766,2,3,15
"1733",1733,"HOUSEHOLD_2_483","X",1913,1.06336853807671,0.183486816564366,0.0595922634605332,"Smooth",0,7,10.8128593831678,10,14,36
"1734",1734,"HOUSEHOLD_2_484","X",1550,1.46270066100094,0.457085773869976,0.316774193548387,"Intermittent",0,0,2.46967741935484,2,4,19
"1735",1735,"HOUSEHOLD_2_485","X",1913,1.05983379501385,0.386218547103449,0.0564558285415578,"Smooth",0,2,4.89179299529535,4,7,28
"1736",1736,"HOUSEHOLD_2_486","X",1913,1.06218767351471,0.393427315270519,0.0585467851542081,"Smooth",0,2,3.55044432828019,3,5,20
"1737",1737,"HOUSEHOLD_2_487","X",875,1.5008576329331,0.33440449953272,0.333714285714286,"Intermittent",0,0,1.20228571428571,1,2,7
"1738",1738,"HOUSEHOLD_2_488","X",1913,1.10962877030162,0.358131420411189,0.0987976999477261,"Smooth",0,2,3.56089911134344,3,5,15
"1739",1739,"HOUSEHOLD_2_489","X",1550,1.35639229422067,0.32893068965601,0.263225806451613,"Intermittent",0,0,1.47096774193548,1,2,8
"1740",1740,"HOUSEHOLD_2_490","X",595,1.02763385146805,0.128466105747112,0.026890756302521,"Smooth",0,11,15.1394957983193,15,18,44
"1741",1741,"HOUSEHOLD_2_491","X",1851,1.40867579908676,0.308849472349606,0.290113452188006,"Intermittent",0,0,2.9184224743382,3,5,15
"1742",1742,"HOUSEHOLD_2_492","X",1913,1.06573816155989,0.342705254379422,0.0616832200731835,"Smooth",0,3,5.68060637741767,5,8,23
"1743",1743,"HOUSEHOLD_2_493","X",666,1.0521327014218,0.300310850404385,0.0495495495495495,"Smooth",0,2,3.59309309309309,3,5,14
"1744",1744,"HOUSEHOLD_2_494","X",1913,1.45475285171103,0.380588460663155,0.312598013591218,"Intermittent",0,0,1.41139571353894,1,2,11
"1745",1745,"HOUSEHOLD_2_495","X",1913,1.68101933216169,0.390071629672651,0.405122843700993,"Intermittent",0,0,3.46210141139571,2,6,22
"1746",1746,"HOUSEHOLD_2_496","X",1117,1.07300672430355,0.372742567532578,0.0680393912264995,"Smooth",0,2,3.59623992837959,3,5,18
"1747",1747,"HOUSEHOLD_2_497","X",1913,1.19413233458177,0.365846185468689,0.16257187663356,"Smooth",0,1,2.8771562990068,3,4,14
"1748",1748,"HOUSEHOLD_2_498","X",755,1.13363363363363,0.522764490471349,0.117880794701987,"Erratic",0,1,3.7112582781457,3,5,27
"1749",1749,"HOUSEHOLD_2_499","X",629,1.00479233226837,0.275123374385586,0.00476947535771065,"Smooth",0,8,12.7392686804452,12,17,44
"1750",1750,"HOUSEHOLD_2_500","X",1873,1.10371243370654,0.330495842964723,0.0939668980245595,"Smooth",0,2,3.14095034703684,3,4,11
"1751",1751,"HOUSEHOLD_2_501","X",1170,1.10377358490566,0.391131466736556,0.094017094017094,"Smooth",0,2,3.43418803418803,3,5,16
"1752",1752,"HOUSEHOLD_2_502","X",1913,2.70014771048744,0.313265874193487,0.646105593308939,"Intermittent",0,0,0.619445896497648,0,1,6
"1753",1753,"HOUSEHOLD_2_503","X",1913,1.67513134851138,0.336541775539433,0.403031887088343,"Intermittent",0,0,1.00940930475693,1,2,7
"1754",1754,"HOUSEHOLD_2_504","X",1658,1.74710221285564,0.576183018765507,0.427623642943305,"Lumpy",0,0,1.07599517490953,1,2,14
"1755",1755,"HOUSEHOLD_2_505","X",1907,1.08106575963719,0.338726947099141,0.0749868904037756,"Smooth",0,2,3.76664918720503,3,5,15
"1756",1756,"HOUSEHOLD_2_506","X",1232,1.1937984496124,0.381063108179475,0.162337662337662,"Smooth",0,1,2.02353896103896,2,3,11
"1757",1757,"HOUSEHOLD_2_507","X",1901,1.40814814814815,0.303601535522958,0.289847448711205,"Intermittent",0,0,4.61967385586533,4,8,24
"1758",1758,"HOUSEHOLD_2_508","X",1542,1.49273959341723,0.328128236794544,0.330090791180285,"Intermittent",0,0,1.19779507133593,1,2,7
"1759",1759,"HOUSEHOLD_2_509","X",1913,1.02904787520172,0.265678557188492,0.0282279142707789,"Smooth",0,4,5.75431259801359,5,8,21
"1760",1760,"HOUSEHOLD_2_510","X",1838,1.00989010989011,0.188785947788752,0.00979325353645267,"Smooth",0,7,10.2159956474429,10,13,36
"1761",1761,"HOUSEHOLD_2_511","X",1913,1.03182308522114,0.416047818594738,0.0308416100365917,"Smooth",0,3,6.48353371667538,6,9,25
"1762",1762,"HOUSEHOLD_2_512","X",1913,1.01593202336697,0.337097771012028,0.0156821745948772,"Smooth",0,3,6.04025091479352,5,8,26
"1763",1763,"HOUSEHOLD_2_513","X",1133,1.0271985494107,0.355647238843891,0.0264783759929391,"Smooth",0,4,6.98676081200353,6,9,26
"1764",1764,"HOUSEHOLD_2_514","X",1913,1.42124814264487,0.39207360089017,0.296393099843178,"Intermittent",0,0,1.6466283324621,1,3,10
"1765",1765,"HOUSEHOLD_2_515","X",847,1.46286701208981,0.381533043839843,0.316410861865407,"Intermittent",0,0,1.32349468713105,1,2,7
"1766",1766,"HOUSEHOLD_2_516","X",1913,1.47380585516179,0.348477778509635,0.321484579194982,"Intermittent",0,0,1.32932566649242,1,2,11
"1767",1767,"FOODS_1_001","X",1913,1.10898550724638,0.449102010449572,0.0982749607945635,"Smooth",0,3,6.40198640878202,6,9,31
